"temperature","rr_fit","rr_low","rr_high","mmt"
-4.12491703033447,2.69448866426258,2.36338353534123,3.07198093465237,17.8750829696655
-4.02491703033447,2.63876276725245,2.32216360765224,2.99852642548197,17.8750829696655
-3.92491703033447,2.58486918640502,2.28213224795156,2.92776578431136,17.8750829696655
-3.82491703033447,2.53274243276837,2.24325189688932,2.85959157758463,17.8750829696655
-3.72491703033447,2.48231972680599,2.20548634688031,2.79390132466984,17.8750829696655
-3.62491703033447,2.4335408783559,2.16880068875965,2.73059725465878,17.8750829696655
-3.52491703033447,2.38634817236753,2.13316126082552,2.66958607599974,17.8750829696655
-3.42491703033447,2.34068626012249,2.09853560018936,2.61077875821209,17.8750829696655
-3.32491703033447,2.29650205566156,2.06489239636268,2.55409032497181,17.8750829696655
-3.22491703033447,2.25374463715498,2.03220144701772,2.49943965789359,17.8750829696655
-3.12491703033447,2.2123651529672,2.00043361586772,2.44674931036915,17.8750829696655
-3.02491703033447,2.17231673218069,1.9695607926212,2.39594533085316,17.8750829696655
-2.92491703033447,2.13355439935563,1.93955585497278,2.34695709501682,17.8750829696655
-2.82491703033447,2.09603499331459,1.91039263260163,2.29971714621631,17.8750829696655
-2.72491703033447,2.05971708975216,1.88204587315666,2.25416104374836,17.8750829696655
-2.62491703033447,2.02456092748022,1.85449121021495,2.21022721838864,17.8750829696655
-2.52491703033447,1.9905283381295,1.82770513320713,2.16785683473132,17.8750829696655
-2.42491703033447,1.95758267913751,1.80166495930888,2.12699365986959,17.8750829696655
-2.32491703033447,1.9256887698619,1.7763488073023,2.0875839379789,17.8750829696655
-2.22491703033447,1.89481283066664,1.75173557341298,2.04957627038637,17.8750829696655
-2.12491703033447,1.86492242483644,1.72780490912858,2.0129215007335,17.8750829696655
-2.02491703033447,1.8359864031825,1.70453720100087,1.97757260486407,17.8750829696655
-1.92491703033447,1.8079748512095,1.68191355242577,1.94348458509747,17.8750829696655
-1.82491703033447,1.78085903872081,1.65991576738326,1.91061436857919,17.8750829696655
-1.72491703033447,1.75461137174513,1.63852633610118,1.87892070943633,17.8750829696655
-1.62491703033447,1.72920534667375,1.6177284225822,1.84836409450742,17.8750829696655
-1.52491703033447,1.70461550650347,1.59750585390257,1.81890665246307,17.8750829696655
-1.42491703033447,1.68081739908565,1.57784311115273,1.79051206618704,17.8750829696655
-1.32491703033447,1.65778753728672,1.55872532184555,1.76314548834634,17.8750829696655
-1.22491703033447,1.63550336097068,1.54013825356737,1.73677346014273,17.8750829696655
-1.12491703033447,1.61394320071846,1.52206830859262,1.71136383330515,17.8750829696655
-1.02491703033447,1.59308624320359,1.50450251912679,1.6868856954507,17.8750829696655
-0.92491703033447,1.57291249814739,1.48742854278846,1.66330929900686,17.8750829696655
-0.82491703033447,1.55340276678127,1.47083465789288,1.64060599394677,17.8750829696655
-0.72491703033447,1.53453861174705,1.45470975806303,1.61874816463597,17.8750829696655
-0.62491703033447,1.51630232836994,1.43904334567273,1.59770917111971,17.8750829696655
-0.52491703033447,1.49867691724205,1.42382552362757,1.57746329518786,17.8750829696655
-0.42491703033447,1.48164605805747,1.40904698501517,1.55798569153718,17.8750829696655
-0.32491703033447,1.4651940846431,1.39469900021101,1.53925234430393,17.8750829696655
-0.22491703033447,1.44930596113201,1.38077340110986,1.52124002916366,17.8750829696655
-0.12491703033447,1.43396725922894,1.36726256226395,1.50392628109099,17.8750829696655
-0.0249170303344695,1.41916413652032,1.35415937884255,1.48728936774557,17.8750829696655
0.0750829696655302,1.40488331578314,1.34145724147683,1.4713082683075,17.8750829696655
0.17508296966553,1.39111206524983,1.32915000820812,1.4559626574374,17.8750829696655
0.27508296966553,1.37783817978815,1.31723197390676,1.44123289389292,17.8750829696655
0.37508296966553,1.36504996295748,1.30569783766122,1.42710001320664,17.8750829696655
0.475082969665531,1.35273620990443,1.2945426687426,1.41354572372961,17.8750829696655
0.57508296966553,1.34088619106334,1.28376187182098,1.400552405279,17.8750829696655
0.675082969665531,1.32948963662807,1.2733511521414,1.38810310960097,17.8750829696655
0.77508296966553,1.31853672176418,1.26330648135867,1.37618156187314,17.8750829696655
0.87508296966553,1.30801805253143,1.2536240646836,1.36477216252221,17.8750829696655
0.97508296966553,1.29792465248866,1.24430030991365,1.35385998871503,17.8750829696655
1.07508296966553,1.28824794995422,1.23533179881769,1.34343079498932,17.8750829696655
1.17508296966553,1.27897976589678,1.22671526122525,1.33347101261262,17.8750829696655
1.27508296966553,1.27011230243259,1.21844755204529,1.32396774738701,17.8750829696655
1.37508296966553,1.26163813190651,1.21052563131687,1.31490877574313,17.8750829696655
1.47508296966553,1.25355018653553,1.20294654728058,1.30628253908339,17.8750829696655
1.57508296966553,1.2458417485946,1.1957074223611,1.29807813643604,17.8750829696655
1.67508296966553,1.23850644112551,1.18880544187087,1.2902853155647,17.8750829696655
1.77508296966553,1.23153821915119,1.18223784518368,1.28289446274192,17.8750829696655
1.87508296966553,1.22493136137809,1.17600191908558,1.27589659143947,17.8750829696655
1.97508296966553,1.21868046237109,1.17009499298647,1.26928333021436,17.8750829696655
2.07508296966553,1.2127804251857,1.16451443566773,1.26304691007994,17.8750829696655
2.17508296966553,1.20722645444357,1.15925765324641,1.25718015164883,17.8750829696655
2.27508296966553,1.20201404983818,1.15432208805149,1.25167645232129,17.8750829696655
2.37508296966553,1.19713900005842,1.14970521813092,1.2465297737717,17.8750829696655
2.47508296966553,1.19259737711844,1.14540455713622,1.24173462995976,17.8750829696655
2.57508296966553,1.18838553108323,1.1414176543632,1.23728607586315,17.8750829696655
2.67508296966553,1.18450008517999,1.13774209476087,1.23317969709672,17.8750829696655
2.77508296966553,1.180937931286,1.13437549875494,1.22941160055092,17.8750829696655
2.87508296966553,1.17769622578475,1.13131552176689,1.22597840614922,17.8750829696655
2.97508296966553,1.17477238578239,1.12855985334383,1.22287723979172,17.8750829696655
3.07508296966553,1.17216408567764,1.12610621584841,1.22010572751998,17.8750829696655
3.17508296966553,1.1698692540786,1.12395236269207,1.21766199090537,17.8750829696655
3.27508296966553,1.16788607106093,1.12209607612894,1.21554464363121,17.8750829696655
