"temperature","rr_fit","rr_low","rr_high","mmt"
-5.18430233001709,2.78429326530106,2.29371188324642,3.37980068195338,17.2156976699829
-5.08430233001709,2.72334121842749,2.25441338903354,3.28980808402915,17.2156976699829
-4.98430233001709,2.66445130519712,2.21622833922452,3.20332550221371,17.2156976699829
-4.88430233001709,2.60754710072494,2.17912211702195,3.12020231880861,17.2156976699829
-4.78430233001709,2.55255543279201,2.14306132261308,3.04029528633901,17.2156976699829
-4.68430233001709,2.49940623325304,2.10801372494179,2.96346814297741,17.2156976699829
-4.58430233001709,2.44803239679378,2.07394821546679,2.88959124970394,17.2156976699829
-4.48430233001709,2.39836964665418,2.04083476382731,2.81854124789833,17.2156976699829
-4.38430233001709,2.35035640695433,2.00864437534444,2.75020073613777,17.2156976699829
-4.28430233001709,2.30393368128031,1.97734905029259,2.6844579650479,17.2156976699829
-4.18430233001709,2.25904493720586,1.94692174488292,2.62120654912215,17.2156976699829
-4.08430233001709,2.21563599644362,1.91733633390789,2.56034519448717,17.2156976699829
-3.98430233001709,2.1736549303363,1.8885675750037,2.50177744164969,17.2156976699829
-3.88430233001709,2.13305196041424,1.86059107449635,2.44541142231303,17.2156976699829
-3.78430233001709,2.09377936376029,1.83338325480534,2.39115962939997,17.2156976699829
-3.68430233001709,2.05579138293739,1.80692132338948,2.33893869946249,17.2156976699829
-3.58430233001709,2.0190441402472,1.78118324322904,2.288669206699,17.2156976699829
-3.48430233001709,1.98349555610085,1.75614770485024,2.24027546783561,17.2156976699829
-3.38430233001709,1.94910527129439,1.7317940999096,2.19368535715988,17.2156976699829
-3.28430233001709,1.91583457299307,1.70810249636869,2.14883013102468,17.2156976699829
-3.18430233001709,1.88364632423864,1.68505361530277,2.10564426116508,17.2156976699829
-3.08430233001709,1.85250489680416,1.66262880940049,2.06406527619405,17.2156976699829
-2.98430233001709,1.82237610722988,1.64081004322535,2.02403361066351,17.2156976699829
-2.88430233001709,1.79322715588289,1.61957987532252,1.98549246109611,17.2156976699829
-2.78430233001709,1.76502656889131,1.59892144226621,1.94838764841177,17.2156976699829
-2.68430233001709,1.73774414281195,1.57881844475229,1.91266748619157,17.2156976699829
-2.58430233001709,1.71135089189763,1.55925513584664,1.87828265424221,17.2156976699829
-2.48430233001709,1.68581899783755,1.54021631150068,1.84518607694849,17.2156976699829
-2.38430233001709,1.66112176185065,1.52168730343926,1.81333280593015,17.2156976699829
-2.28430233001709,1.63723355901829,1.50365397451144,1.78267990655673,17.2156976699829
-2.18430233001709,1.61412979474863,1.4861027165682,1.7531863479207,17.2156976699829
-2.08430233001709,1.59178686327034,1.46902045089141,1.72481289592837,17.2156976699829
-1.98430233001709,1.57018210805924,1.45239463114262,1.69752200924188,17.2156976699829
-1.88430233001709,1.54929378410586,1.4362132487274,1.67127773789577,17.2156976699829
-1.78430233001709,1.52910102193719,1.42046484037903,1.64604562451926,17.2156976699829
-1.68430233001709,1.50958379331011,1.40513849765665,1.62179260821974,17.2156976699829
-1.58430233001709,1.49072287849845,1.39022387792758,1.59848693132177,17.2156976699829
-1.48430233001709,1.47249983509959,1.37571121626867,1.57609804930519,17.2156976699829
-1.38430233001709,1.45489696829036,1.36159133758237,1.55459654443667,17.2156976699829
-1.28430233001709,1.4378973024657,1.34785566809178,1.53395404373323,17.2156976699829
-1.18430233001709,1.421484554197,1.33449624526697,1.51414314201866,17.2156976699829
-1.08430233001709,1.40564310645011,1.32150572515754,1.4951373309224,17.2156976699829
-0.98430233001709,1.3903579840065,1.30887738607817,1.47691093470782,17.2156976699829
-0.88430233001709,1.37561483003356,1.29660512762873,1.45943905379194,17.2156976699829
-0.78430233001709,1.36139988375311,1.28468346413781,1.44269751672009,17.2156976699829
-0.68430233001709,1.34769995915988,1.27310751180144,1.42666284118416,17.2156976699829
-0.584302330017089,1.33450242474384,1.2618729690446,1.41131220442542,17.2156976699829
-0.48430233001709,1.32179518417322,1.25097608994695,1.39662342305647,17.2156976699829
-0.384302330017089,1.30956665789683,1.24041365092674,1.38257494199116,17.2156976699829
-0.28430233001709,1.29780576562681,1.23018291123884,1.36914583181621,17.2156976699829
-0.18430233001709,1.28650190966466,1.22028156818358,1.35631579360364,17.2156976699829
-0.0843023300170893,1.27564495903576,1.21070770821228,1.34406516987999,17.2156976699829
0.0156976699829103,1.26522523439906,1.20145975532605,1.33237496026301,17.2156976699829
0.115697669982911,1.25523349370052,1.19253641828039,1.32122684016611,17.2156976699829
0.21569766998291,1.24566091854083,1.18393663812105,1.31060318096291,17.2156976699829
0.31569766998291,1.23649910122902,1.17565953749089,1.30048707009448,17.2156976699829
0.415697669982911,1.22774003249561,1.16770437297747,1.29086232977685,17.2156976699829
0.51569766998291,1.21937608984011,1.16007049153595,1.2817135332053,17.2156976699829
0.615697669982911,1.21140002648919,1.15275729174911,1.27302601742936,17.2156976699829
0.71569766998291,1.20380496094317,1.14576419039854,1.26478589236354,17.2156976699829
0.81569766998291,1.19658436708967,1.13909059454302,1.25698004568092,17.2156976699829
0.915697669982911,1.18973206486466,1.13273587904915,1.24959614359112,17.2156976699829
1.01569766998291,1.1832422114421,1.1266993693079,1.24262262771871,17.2156976699829
1.11569766998291,1.17710929293474,1.12098032870606,1.23604870846637,17.2156976699829
